poi_id,dedupe_key,name,lon,lat,primary_category,display_priority,quality_score,walk_affinity_hint,drive_affinity_hint,wikipedia_title,short_description,description_map_v1,description_card_v1,description_subcategory_v1,description_confidence_v1,description_basis_v1,address,evidence_sources,preferred_aliases,active_themes,record_origin,source_basis,evidence_strength,description_status,description_method,description_review_status,claim_basis,risk_flags,merged_from,merge_reason
f5f5b7b9-cde0-435d-95c8-90cdd719110d,osm:node/4700353321,Peter Van Dresser House,-105.9211499,35.6791506,history,50,67.5,0.55,0.9,,Historic site with strong local landscape context.,"A historic house on Canyon Road within Santa Fe's mapped historic district fabric, with state register support, useful for reading domestic architecture and older settlement patterns.",A historic house on Canyon Road within Santa Fe's mapped historic district fabric. State register records support its historic standing. The source record identifies it specifically as a historic house. It is most useful for reading domestic architecture and older settlement patterns.,historic_site,medium,state_register|historic_district,1002.5 Canyon Road,city_gis_historic_districts|nm_hpd_register_workbook,,,database,osm_overpass|city_gis_historic_districts|nm_hpd_register_workbook,medium,generated_draft,deterministic_draft,unreviewed,state_register|historic_district,history_sensitivity,,
0aa63bd1-380a-4a3f-ac0f-16c79e5310c2,osm:node/4700353322,Pinckney R Tully House,-105.9407957,35.6895261,history,50,67.5,0.55,0.9,,Historic site with strong local landscape context.,"A historic house on Grant Avenue within Santa Fe's mapped historic district fabric, with state and national register support, useful for reading domestic architecture and older settlement patterns.",A historic house on Grant Avenue within Santa Fe's mapped historic district fabric. State and national register records both support its historic standing. It is most useful for reading domestic architecture and older settlement patterns.,historic_site,medium,nrhp|state_register|historic_district|historic_building_status,136 Grant Avenue,city_gis_historic_building_status|city_gis_historic_districts|nm_hpd_register_workbook|nrhp_listed_properties,,,database,osm_overpass|city_gis_historic_building_status|city_gis_historic_districts|nm_hpd_register_workbook|nrhp_listed_properties,medium,generated_draft,deterministic_draft,unreviewed,nrhp|state_register|historic_district|historic_building_status,history_sensitivity,,
7a4d7e44-6467-4dcb-9b4d-98a2b088386f,osm:node/4700373857,Roque Lobato House,-105.9360929,35.6912763,history,50,67.5,0.55,0.9,,Historic site with strong local landscape context.,"A historic house on Washington Avenue within Santa Fe's mapped historic district fabric, with state register support, useful for reading domestic architecture and older settlement patterns.",A historic house on Washington Avenue within Santa Fe's mapped historic district fabric. State register records support its historic standing. The source record identifies it specifically as a historic house. It is most useful for reading domestic architecture and older settlement patterns.,historic_site,medium,state_register|historic_district,311 Washington Avenue,city_gis_historic_districts|nm_hpd_register_workbook,,,database,osm_overpass|city_gis_historic_districts|nm_hpd_register_workbook,medium,generated_draft,deterministic_draft,unreviewed,state_register|historic_district,history_sensitivity,,
a5ea5ef6-fa0e-41ab-87c6-345c9b2dbc63,osm:node/4700373858,Sandoval House,-105.9515911,35.6905071,history,50,67.5,0.55,0.9,,Historic site with strong local landscape context.,"A historic house on West San Francisco Street within Santa Fe's mapped historic district fabric, with state register support, useful for reading domestic architecture and older settlement patterns.",A historic house on West San Francisco Street within Santa Fe's mapped historic district fabric. State register records support its historic standing. The source record identifies it specifically as a historic house. It is most useful for reading domestic architecture and older settlement patterns.,historic_site,medium,state_register|historic_district|historic_building_status,671-673 West San Francisco Street,city_gis_historic_building_status|city_gis_historic_districts|nm_hpd_register_workbook,,,database,osm_overpass|city_gis_historic_building_status|city_gis_historic_districts|nm_hpd_register_workbook,medium,generated_draft,deterministic_draft,unreviewed,state_register|historic_district|historic_building_status,history_sensitivity,,
ea77549c-3b0c-4470-a7e9-b0beffa9f420,osm:node/7839040213,Stamm Memorial Bench,-105.963712,35.6953253,history,50,67.5,0.55,0.6,,Monument or memorial with strong public memory value.,"A monument or memorial in Santa Fe, useful for reading public memory and commemorative framing in the landscape.",A monument or memorial in Santa Fe. The source record identifies it specifically as a memorial. It is most useful for reading public memory and commemorative framing in the landscape. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,monument_memorial,low,source_specific_text,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence|history_sensitivity,,
69f1b405-9b37-4d45-90b8-0e3e5ae497ac,osm:node/11163023914,The Palace Press,-105.9384155,35.6881409,history,50,67.5,0.75,0.75,,Museum or interpretive site with clear historical context.,"A museum within Santa Fe's mapped historic district fabric, with city historic-building support, useful for reading how domestic, civic, or interpretive history has been staged for public reading.","A museum within Santa Fe's mapped historic district fabric. City historic-building data marks it as significant. It is most useful for reading how domestic, civic, or interpretive history has been staged for public reading. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.",museum,medium,historic_district|historic_building_status,,city_gis_historic_building_status|city_gis_historic_districts,,,database,osm_overpass|city_gis_historic_building_status|city_gis_historic_districts,low,generated_draft,deterministic_draft,unreviewed,historic_district|historic_building_status,low_confidence|low_evidence|history_sensitivity,,
e5031e53-4309-4c60-8e6b-bc36938ce236,osm:node/4700380718,Trinidad Chaves House,-105.9443564,35.6890244,history,50,67.5,0.55,0.9,,Historic site with strong local landscape context.,"A historic house on West San Francisco Street within Santa Fe's mapped historic district fabric, with state register support, useful for reading domestic architecture and older settlement patterns.",A historic house on West San Francisco Street within Santa Fe's mapped historic district fabric. State register records support its historic standing. The source record identifies it specifically as a historic house. It is most useful for reading domestic architecture and older settlement patterns.,historic_site,medium,state_register|historic_district,425 West San Francisco Street,city_gis_historic_districts|nm_hpd_register_workbook,,,database,osm_overpass|city_gis_historic_districts|nm_hpd_register_workbook,medium,generated_draft,deterministic_draft,unreviewed,state_register|historic_district,history_sensitivity,,
59f6f1aa-12be-428e-be32-7c5505babd43,osm:node/4673742202,Water Bearers,-105.9383399,35.6818158,history,50,67.5,0.55,0.6,,Monument or memorial with strong public memory value.,"A public statue within Santa Fe's mapped historic district fabric, useful for reading public memory and commemorative framing in the landscape.",A public statue within Santa Fe's mapped historic district fabric. City mapping places it within a historic district. The source record identifies the work as a statue. It is most useful for reading public memory and commemorative framing in the landscape.,monument_memorial,medium,historic_district|source_artist,,city_gis_historic_districts,,,database,osm_overpass|city_gis_historic_districts,medium,generated_draft,deterministic_draft,unreviewed,historic_district|source_artist,history_sensitivity,,
33a268ba-6175-47e4-801e-f3b4383595e0,osm:node/6485115112,All Creatures Memorial Park,-105.919623,35.7437054,scenic,50,67.5,0.75,0.6,,Landscape access point with ecological or scenic value.,"A park on Bishops Lodge Road in Tesuque, useful for reading everyday open space, terrain, and neighborhood use on the ground.","A park on Bishops Lodge Road in Tesuque. The current record treats it as a park or open-space resource. It is most useful for reading everyday open space, terrain, and neighborhood use on the ground.",trail_river_access,low,source_specific_text,1406 Bishops Lodge Road,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence,,
1c0aeb98-1e49-41c1-a017-41dabe683a67,osm:way/469252885,Ashbaugh Park,-105.9721193758803,35.66834983153063,scenic,50,67.5,0.75,0.6,,Landscape access point with ecological or scenic value.,"A park in Santa Fe, useful for reading everyday open space, terrain, and neighborhood use on the ground.","A park in Santa Fe. The current record treats it as a park or open-space resource. It is most useful for reading everyday open space, terrain, and neighborhood use on the ground. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.",trail_river_access,medium,wikidata_id,,,,,database,osm_overpass|wikidata_id,medium,generated_draft,deterministic_draft,unreviewed,wikidata_id,,,
551fcf40-bada-456d-8817-dc7733ae5ace,osm:node/357610899,Atalaya Mountain,-105.8763779,35.6677519,scenic,50,67.5,0.55,0.9,"Atalaya Mountain (Santa Fe County, New Mexico)",Landscape feature with clear scenic or ecological legibility.,"A mountain peak in Santa Fe, useful for reading topography, basin settlement, and long views across the city.","A mountain peak in Santa Fe. The current record identifies it as a named peak. It is most useful for reading topography, basin settlement, and long views across the city. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.",landscape_feature,medium,wikidata_id|wikipedia_title,,,,,database,osm_overpass|wikidata_id|wikipedia_title,medium,generated_draft,deterministic_draft,unreviewed,wikidata_id|wikipedia_title,,osm:node/6946550897,name+proximity
ac622b55-116d-4be6-9a08-520a5c070e85,osm:way/713477417,Colonia Prisma Park,-106.04727766404025,35.62730009831776,scenic,50,67.5,0.75,0.6,,Landscape access point with ecological or scenic value.,"A park on Camino Rojo in Santa Fe, useful for reading everyday open space, terrain, and neighborhood use on the ground.","A park on Camino Rojo in Santa Fe. The current record treats it as a park or open-space resource. It is most useful for reading everyday open space, terrain, and neighborhood use on the ground.",trail_river_access,low,source_specific_text,6468 Camino Rojo,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence,,
c47aa329-773c-4f52-a86f-d5dc49f890a9,osm:way/830469699,Estes Park,-106.06862417322485,35.72046107199771,scenic,50,67.5,0.75,0.6,,Landscape access point with ecological or scenic value.,"A park on Via Pampa in Santa Fe, useful for reading everyday open space, terrain, and neighborhood use on the ground.","A park on Via Pampa in Santa Fe. The current record treats it as a park or open-space resource. It is most useful for reading everyday open space, terrain, and neighborhood use on the ground.",trail_river_access,low,source_specific_text,77 Via Pampa,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence,,
1ab46294-6db5-4c6f-978a-4bcd29d51672,osm:way/713496252,Evergreen Park,-106.05258508455394,35.62240399746098,scenic,50,67.5,0.75,0.6,,Landscape access point with ecological or scenic value.,"A park on Vista de Sol in Santa Fe, useful for reading everyday open space, terrain, and neighborhood use on the ground.","A park on Vista de Sol in Santa Fe. The current record treats it as a park or open-space resource. It is most useful for reading everyday open space, terrain, and neighborhood use on the ground.",trail_river_access,low,source_specific_text,4742 Vista de Sol,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence,,
fb4924d6-f187-48a0-a8e6-159f3cb07361,osm:node/357622069,Footbridges Park,-105.9491881,35.6886417,scenic,50,67.5,0.75,0.6,,Landscape access point with ecological or scenic value.,"A park within Santa Fe's mapped historic district fabric, useful for reading everyday open space, terrain, and neighborhood use on the ground.","A park within Santa Fe's mapped historic district fabric. City mapping places it within a historic district. The current record treats it as a park or open-space resource. It is most useful for reading everyday open space, terrain, and neighborhood use on the ground.",trail_river_access,medium,historic_district|wikidata_id,,city_gis_historic_districts,,,database,osm_overpass|city_gis_historic_districts|wikidata_id,medium,generated_draft,deterministic_draft,unreviewed,historic_district|wikidata_id,,,
5f043662-04ce-4f6d-a95f-139db3b2adc9,osm:node/357606080,Granite Point,-105.8694645,35.6989199,scenic,50,67.5,0.55,0.9,,Landscape feature with clear scenic or ecological legibility.,"A mountain peak in Santa Fe, useful for reading topography, basin settlement, and long views across the city.","A mountain peak in Santa Fe. The current record identifies it as a named peak. It is most useful for reading topography, basin settlement, and long views across the city. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.",landscape_feature,medium,wikidata_id,,,,,database,osm_overpass|wikidata_id,medium,generated_draft,deterministic_draft,unreviewed,wikidata_id,,,
ae1fc7e6-5370-4c98-831f-3d52de5c6c3b,osm:way/298980925,Herb Martinez Park,-105.98636411206839,35.64833691190507,scenic,50,67.5,0.75,0.6,,Landscape access point with ecological or scenic value.,"A park in Santa Fe, useful for reading everyday open space, terrain, and neighborhood use on the ground.","A park in Santa Fe. The current record treats it as a park or open-space resource. It is most useful for reading everyday open space, terrain, and neighborhood use on the ground. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.",trail_river_access,medium,wikidata_id,,,,,database,osm_overpass|wikidata_id,medium,generated_draft,deterministic_draft,unreviewed,wikidata_id,,,
5d251fd4-c11b-4b92-a500-c74037a97bd0,osm:way/477377900,John F Ray Griego Park,-105.97044631224239,35.68324800203677,scenic,50,67.5,0.75,0.6,,Landscape access point with ecological or scenic value.,"A park in Santa Fe, useful for reading everyday open space, terrain, and neighborhood use on the ground.","A park in Santa Fe. The current record treats it as a park or open-space resource. It is most useful for reading everyday open space, terrain, and neighborhood use on the ground. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.",trail_river_access,medium,wikidata_id,,,,,database,osm_overpass|wikidata_id,medium,generated_draft,deterministic_draft,unreviewed,wikidata_id,,,
91a242f9-1cc6-471e-85c8-043c3f58e90e,osm:way/601405031,La Tierra Trails,-105.97123449048587,35.71675796116823,scenic,50,67.5,0.75,0.6,,Landscape access point with ecological or scenic value.,"A park in Santa Fe, useful for reading everyday open space, terrain, and neighborhood use on the ground.","A park in Santa Fe. The current record treats it as a park or open-space resource. It is most useful for reading everyday open space, terrain, and neighborhood use on the ground. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.",trail_river_access,low,source_specific_text,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence,,
cd5425cf-55a7-4245-bf71-cba94d1d5d7e,osm:way/1092785471,Las Soleras Park,-106.02003365397599,35.623033386233885,scenic,50,67.5,0.75,0.6,,Landscape access point with ecological or scenic value.,"A park on Rail Runner Road in Santa Fe, useful for reading everyday open space, terrain, and neighborhood use on the ground.","A park on Rail Runner Road in Santa Fe. The current record treats it as a park or open-space resource. It is most useful for reading everyday open space, terrain, and neighborhood use on the ground.",trail_river_access,low,source_specific_text,4680 Rail Runner Road,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence,,
aabbb78c-afaf-44d7-9465-c484a1a03721,osm:way/243067361,Martin Luther King Jr. Park,-105.981186835092,35.638935665205636,scenic,50,67.5,0.75,0.6,,Landscape access point with ecological or scenic value.,"A park on Calle Serena in Santa Fe, useful for reading everyday open space, terrain, and neighborhood use on the ground.","A park on Calle Serena in Santa Fe. The current record treats it as a park or open-space resource. It is most useful for reading everyday open space, terrain, and neighborhood use on the ground.",trail_river_access,low,source_specific_text,2738 Calle Serena,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence,,
0f99ff5e-c4a2-43b2-b4c9-927228af6cd4,osm:way/669248882,Municipal Recreation Sports Complex,-106.06312010066112,35.66537179198725,scenic,50,67.5,0.75,0.6,,Landscape access point with ecological or scenic value.,"A park in Santa Fe, useful for reading everyday open space, terrain, and neighborhood use on the ground.","A park in Santa Fe. The current record treats it as a park or open-space resource. It is most useful for reading everyday open space, terrain, and neighborhood use on the ground. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.",trail_river_access,low,source_specific_text,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence,,
37f9c337-e264-4958-8210-fc04f08e8621,osm:way/726056076,Museum Hill,-105.92569471926674,35.665132672347305,scenic,50,67.5,0.75,0.6,,Landscape access point with ecological or scenic value.,"A park within Santa Fe's mapped historic district fabric, useful for reading everyday open space, terrain, and neighborhood use on the ground.","A park within Santa Fe's mapped historic district fabric. City mapping places it within a historic district. The current record treats it as a park or open-space resource. It is most useful for reading everyday open space, terrain, and neighborhood use on the ground.",trail_river_access,medium,historic_district,,city_gis_historic_districts,,,database,osm_overpass|city_gis_historic_districts,medium,generated_draft,deterministic_draft,unreviewed,historic_district,,,
1023f5b5-8125-4baa-b044-804a260e7a20,osm:way/669051852,New Mexico Department of Game & Fish,-106.07608648255844,35.67155785643259,scenic,50,67.5,0.75,0.6,,Landscape access point with ecological or scenic value.,"A park on Wildlife Way in Santa Fe, useful for reading everyday open space, terrain, and neighborhood use on the ground.","A park on Wildlife Way in Santa Fe. The current record treats it as a park or open-space resource. It is most useful for reading everyday open space, terrain, and neighborhood use on the ground.",trail_river_access,low,source_specific_text,1 Wildlife Way,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence,,
91e1f01c-1013-4e53-a170-691ed8610a54,osm:way/475154747,O'Bannon Field,-105.99226247502003,35.63953578775532,scenic,50,67.5,0.75,0.6,,Landscape access point with ecological or scenic value.,"A park in Santa Fe, useful for reading everyday open space, terrain, and neighborhood use on the ground.","A park in Santa Fe. The current record treats it as a park or open-space resource. It is most useful for reading everyday open space, terrain, and neighborhood use on the ground. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.",trail_river_access,medium,wikidata_id,,,,,database,osm_overpass|wikidata_id,medium,generated_draft,deterministic_draft,unreviewed,wikidata_id,,,
e1effd7a-24f1-4581-81cd-5a0480c0388d,osm:way/611738952,Pueblo Alegre South Park,-105.98280489311009,35.666776524204224,scenic,50,67.5,0.75,0.6,,Landscape access point with ecological or scenic value.,"A park on Vuelta San Marcos in Santa Fe, useful for reading everyday open space, terrain, and neighborhood use on the ground.","A park on Vuelta San Marcos in Santa Fe. The current record treats it as a park or open-space resource. It is most useful for reading everyday open space, terrain, and neighborhood use on the ground.",trail_river_access,low,source_specific_text,Vuelta San Marcos,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence,,
29f8b500-7831-4ce7-82f6-37df5452a0f9,osm:node/6486848846,Pueblo del Sol Park,-105.990365,35.627993,scenic,50,67.5,0.75,0.6,,Landscape access point with ecological or scenic value.,"A park on Governor Miles Road in Santa Fe, useful for reading everyday open space, terrain, and neighborhood use on the ground.","A park on Governor Miles Road in Santa Fe. The current record treats it as a park or open-space resource. It is most useful for reading everyday open space, terrain, and neighborhood use on the ground.",trail_river_access,low,source_specific_text,41 Governor Miles Road,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence,,
cb55f154-029f-4cbd-bed3-66c7d09dee7c,osm:way/698380646,Sagebrush Park,-106.06253927545092,35.62889228014915,scenic,50,67.5,0.75,0.6,,Landscape access point with ecological or scenic value.,"A park on Sagebrush Road in Santa Fe, useful for reading everyday open space, terrain, and neighborhood use on the ground.","A park on Sagebrush Road in Santa Fe. The current source description notes that it is survey name. It is most useful for reading everyday open space, terrain, and neighborhood use on the ground. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.",trail_river_access,medium,source_description_tag,Sagebrush Road,,,,database,osm_overpass,medium,generated_draft,deterministic_draft,unreviewed,source_description_tag,,,
dc414d37-7e95-4782-9cd7-e436bf7c2079,osm:node/357606231,Sally's Hill,-105.9166874,35.6733494,scenic,50,67.5,0.55,0.9,,Landscape feature with clear scenic or ecological legibility.,"A mountain peak within Santa Fe's mapped historic district fabric, useful for reading topography, basin settlement, and long views across the city.","A mountain peak within Santa Fe's mapped historic district fabric. City mapping places it within a historic district. The current record identifies it as a named peak. It is most useful for reading topography, basin settlement, and long views across the city.",landscape_feature,medium,historic_district|wikidata_id,,city_gis_historic_districts,,,database,osm_overpass|city_gis_historic_districts|wikidata_id,medium,generated_draft,deterministic_draft,unreviewed,historic_district|wikidata_id,,,
dcc03996-c6eb-4a1e-82fa-4be1fb0bb73c,osm:way/339787373,Santa Fe Railyard Park,-105.95044062439165,35.68016841002915,scenic,50,67.5,0.75,0.6,,Landscape access point with ecological or scenic value.,"A park in the Railyard corridor in Santa Fe, useful for reading everyday open space, terrain, and neighborhood use on the ground.","A park in the Railyard corridor in Santa Fe. City mapping places it inside the Railyard boundary. The current record treats it as a park or open-space resource. It is most useful for reading everyday open space, terrain, and neighborhood use on the ground.",trail_river_access,medium,railyard_boundary|theme:rail,Camino de la Familia,city_gis_railyard_boundary,,rail,database,osm_overpass|city_gis_railyard_boundary,medium,generated_draft,deterministic_draft,unreviewed,railyard_boundary|theme:rail,,,
ef8f492c-ca37-479d-960a-62f6ca4fb7d7,osm:node/357605718,Santa Fe River Park West,-105.9559119,35.6884733,scenic,50,67.5,0.75,0.6,,Landscape access point with ecological or scenic value.,"A park in Santa Fe, useful for reading everyday open space, terrain, and neighborhood use on the ground.","A park in Santa Fe. The current record treats it as a park or open-space resource. It is most useful for reading everyday open space, terrain, and neighborhood use on the ground. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.",trail_river_access,medium,wikidata_id,,,,,database,osm_overpass|wikidata_id,medium,generated_draft,deterministic_draft,unreviewed,wikidata_id,,,
970a9aff-087a-405f-9657-38d3ebfa2acd,osm:node/357606250,Tano Point,-105.9402993,35.7278074,scenic,50,67.5,0.55,0.9,,Landscape feature with clear scenic or ecological legibility.,"A mountain peak in Santa Fe, useful for reading topography, basin settlement, and long views across the city.","A mountain peak in Santa Fe. The current record identifies it as a named peak. It is most useful for reading topography, basin settlement, and long views across the city. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.",landscape_feature,medium,wikidata_id,,,,,database,osm_overpass|wikidata_id,medium,generated_draft,deterministic_draft,unreviewed,wikidata_id,,,
1c294e78-8ab0-4984-99e4-adc484a0dee5,osm:way/704426420,Tierra Contenta Park,-106.03898947656663,35.62897600722006,scenic,50,67.5,0.75,0.6,,Landscape access point with ecological or scenic value.,"A park on Avenida Contenta in Santa Fe, useful for reading everyday open space, terrain, and neighborhood use on the ground.","A park on Avenida Contenta in Santa Fe. The current record treats it as a park or open-space resource. It is most useful for reading everyday open space, terrain, and neighborhood use on the ground.",trail_river_access,low,source_specific_text,Avenida Contenta,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence,,
76eb3054-f5d9-4fdd-b8fd-ccb944e0b83e,osm:way/474074010,Torreon Park,-105.96901042072221,35.68597592765409,scenic,50,67.5,0.75,0.6,,Landscape access point with ecological or scenic value.,"A park in Santa Fe, useful for reading everyday open space, terrain, and neighborhood use on the ground.","A park in Santa Fe. The current record treats it as a park or open-space resource. It is most useful for reading everyday open space, terrain, and neighborhood use on the ground. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.",trail_river_access,medium,wikidata_id,,,,,database,osm_overpass|wikidata_id,medium,generated_draft,deterministic_draft,unreviewed,wikidata_id,,,
977476d2-eae4-4f34-b0c2-abb8d2720438,osm:way/947494187,Via Caballero Park,-105.97943070800076,35.63381004506274,scenic,50,67.5,0.75,0.6,,Landscape access point with ecological or scenic value.,"A park on Via Caballero del Norte in Santa Fe, useful for reading everyday open space, terrain, and neighborhood use on the ground.","A park on Via Caballero del Norte in Santa Fe. The current record treats it as a park or open-space resource. It is most useful for reading everyday open space, terrain, and neighborhood use on the ground.",trail_river_access,low,source_specific_text,2632 Via Caballero del Norte,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence,,
d5d84bd3-6e83-44eb-900d-98fd1f767e3b,osm:way/720447277,Water History Park,-105.91529599473347,35.67909173755506,scenic,50,67.5,0.75,0.6,,Landscape access point with ecological or scenic value.,"A park on Upper Canyon Road within Santa Fe's mapped historic district fabric, useful for reading everyday open space, terrain, and neighborhood use on the ground.","A park on Upper Canyon Road within Santa Fe's mapped historic district fabric. City mapping places it within a historic district. The current record treats it as a park or open-space resource. It is most useful for reading everyday open space, terrain, and neighborhood use on the ground.",trail_river_access,medium,historic_district,1209 Upper Canyon Road,city_gis_historic_districts,,,database,osm_overpass|city_gis_historic_districts,medium,generated_draft,deterministic_draft,unreviewed,historic_district,,,
571a81ec-dd7d-4660-b485-e9bd7343a87d,osm:way/472254333,Cloud Cliff,-105.96554890591733,35.663375769685125,art,50,65,0.9,0.6,,Art space with strong corridor-level cultural identity.,"A gallery or art space on 2nd Street in Santa Fe, useful for reading the commercial and cultural density created by clustered gallery space.",A gallery or art space on 2nd Street in Santa Fe. The current source record preserves the older name Cloud 5. It is most useful for reading the commercial and cultural density created by clustered gallery space.,gallery_art_space,low,source_old_name,1805 2nd Street,,,,database,osm_overpass,medium,generated_draft,deterministic_draft,unreviewed,source_old_name,low_confidence,,
ede84433-0c53-4839-8e89-4f4837301b29,osm:node/11247387370,Dane Wells Gallery,-105.940378,35.6872574,art,50,65,0.9,0.6,,Art space with strong corridor-level cultural identity.,"A gallery on West San Francisco Street within Santa Fe's mapped historic district fabric, with city historic-building support, useful for reading the commercial and cultural density created by clustered gallery space.",A gallery on West San Francisco Street within Santa Fe's mapped historic district fabric. City historic-building data tracks it as part of the historic fabric. It is most useful for reading the commercial and cultural density created by clustered gallery space.,gallery_art_space,medium,historic_district|historic_building_status,112 West San Francisco Street,city_gis_historic_building_status|city_gis_historic_districts,,,database,osm_overpass|city_gis_historic_building_status|city_gis_historic_districts,low,generated_draft,deterministic_draft,unreviewed,historic_district|historic_building_status,low_confidence|low_evidence,,
62bafe31-3ffd-48ed-8e13-56288b480063,osm:node/6548608767,Lew Allen,-105.9505661,35.6818775,art,50,65,0.9,0.6,,Art space with strong corridor-level cultural identity.,"A gallery or art space in the Railyard corridor in Santa Fe, useful for reading the commercial and cultural density created by clustered gallery space.",A gallery or art space in the Railyard corridor in Santa Fe. City mapping places it inside the Railyard boundary. It is most useful for reading the commercial and cultural density created by clustered gallery space.,gallery_art_space,medium,railyard_boundary,1613 Paseo de Peralta,city_gis_railyard_boundary,,,database,osm_overpass|city_gis_railyard_boundary,low,generated_draft,deterministic_draft,unreviewed,railyard_boundary,low_confidence|low_evidence,,
26059f2e-7d25-4823-adaf-fec74436d2a4,osm:way/462245389,Nathalie,-105.93122718089408,35.68273350805308,art,50,65,0.9,0.6,,Art space with strong corridor-level cultural identity.,"A gallery or art space on Canyon Road within Santa Fe's mapped historic district fabric, useful for reading the gallery corridor that gives Canyon Road its cumulative cultural density.",A gallery or art space on Canyon Road within Santa Fe's mapped historic district fabric. City mapping places it within a historic district. It is most useful for reading the gallery corridor that gives Canyon Road its cumulative cultural density.,gallery_art_space,low,historic_district,503 Canyon Road,city_gis_historic_districts,,,database,osm_overpass|city_gis_historic_districts,low,generated_draft,deterministic_draft,unreviewed,historic_district,low_confidence|low_evidence,,
8aa64a0e-3125-4f38-b9c7-6bdd35cfe16c,osm:node/11270781104,Ofuskie Open Studio / Independent Artists Studio,-105.939757,35.6871975,art,50,65,0.9,0.6,,Art space with strong corridor-level cultural identity.,"A gallery or art space on West San Francisco Street within Santa Fe's mapped historic district fabric, with city historic-building support, useful for reading the commercial and cultural density created by clustered gallery space.",A gallery or art space on West San Francisco Street within Santa Fe's mapped historic district fabric. City historic-building data tracks it as part of the historic fabric. It is most useful for reading the commercial and cultural density created by clustered gallery space.,gallery_art_space,medium,historic_district|historic_building_status,102 West San Francisco Street,city_gis_historic_building_status|city_gis_historic_districts,,,database,osm_overpass|city_gis_historic_building_status|city_gis_historic_districts,low,generated_draft,deterministic_draft,unreviewed,historic_district|historic_building_status,low_confidence|low_evidence,,
ac05c2a6-b03b-4728-93ee-f6b621f8db9b,osm:node/6548608768,Tai Modern,-105.9487554,35.6819753,art,50,65,0.9,0.6,,Art space with strong corridor-level cultural identity.,"A gallery or art space in the Railyard corridor in Santa Fe, useful for reading the commercial and cultural density created by clustered gallery space.",A gallery or art space in the Railyard corridor in Santa Fe. City mapping places it inside the Railyard boundary. It is most useful for reading the commercial and cultural density created by clustered gallery space.,gallery_art_space,medium,railyard_boundary,South Guadalupe Street,city_gis_railyard_boundary,,,database,osm_overpass|city_gis_railyard_boundary,low,generated_draft,deterministic_draft,unreviewed,railyard_boundary,low_confidence|low_evidence,,
58f8c112-fe7b-446c-b999-a68ba733a71e,osm:node/6813726310,Armillary Sphere,-105.912898,35.6664062,civic,50,65,0.55,0.9,Armillary_sphere,"Infrastructure trace that reveals labor, circulation, or water systems.","A civic infrastructure trace within Santa Fe's mapped historic district fabric, useful for reading the infrastructural systems that organized movement and public space.",A civic infrastructure trace within Santa Fe's mapped historic district fabric. City mapping places it within a historic district. It is most useful for reading the infrastructural systems that organized movement and public space. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,infrastructure_landmark,medium,historic_district|wikipedia_title,,city_gis_historic_districts,,,database,osm_overpass|city_gis_historic_districts|wikipedia_title,medium,generated_draft,deterministic_draft,unreviewed,historic_district|wikipedia_title,civic_sensitivity,,
